"Date","ASB Investment Funds - Balanced Fund","ASB Investment Funds - Conservative Fund","ASB Investment Funds - Conservative Plus Fund","ASB Investment Funds - Global Property Shares Fund","ASB Investment Funds - Growth Fund","ASB Investment Funds - Moderate Fund","ASB Investment Funds - World Fixed Interest Fund","ASB Investment Funds - World Shares Fund","ASB KiwiSaver Scheme - Balanced Fund","ASB KiwiSaver Scheme - Conservative Fund","ASB KiwiSaver Scheme - Growth Fund","ASB KiwiSaver Scheme - Moderate Fund","ASB KiwiSaver Scheme - NZ Cash Fund","ASB Superannuation Master Trust - ASB Australasian Shares Fund","ASB Superannuation Master Trust - ASB Balanced Fund","ASB Superannuation Master Trust - ASB Global Property Shares Fund","ASB Superannuation Master Trust - ASB Growth Fund","ASB Superannuation Master Trust - ASB Moderate Fund","ASB Superannuation Master Trust - ASB NZ Cash Fund","ASB Superannuation Master Trust - ASB NZ Fixed Interest Fund","ASB Superannuation Master Trust - ASB World Fixed Interest Fund","ASB Superannuation Master Trust - ASB World Shares Fund",
2010-06-21,0.912900,1.101100,1.045300,0.695100,0.826800,1.003500,"",0.768600,0.936200,1.112500,0.854100,1.026200,1.150900,1.465900,1.173200,1.158100,1.155300,1.455600,1.527100,1.589800,1.700200,0.682800,
2010-06-22,0.909900,1.100100,1.043200,0.687000,0.823600,1.001000,"",0.767200,0.933200,1.111500,0.850800,1.023700,1.151000,1.455000,1.169400,1.144700,1.150800,1.452000,1.527200,1.589500,1.700300,0.681600,
2010-06-23,0.901200,1.097900,1.038500,0.668500,0.812700,0.994800,"",0.753600,0.924200,1.109300,0.839600,1.017400,1.151100,1.440500,1.158200,1.114200,1.135800,1.443100,1.527300,1.591400,1.703400,0.669600,
2010-06-24,0.902100,1.098400,1.039500,0.673800,0.813500,0.995900,"",0.753900,0.925300,1.109800,0.840500,1.018500,1.151200,1.440100,1.159500,1.123000,1.137000,1.444700,1.527400,1.592300,1.704900,0.669800,
2010-06-25,0.895400,1.096300,1.035900,0.663300,0.805200,0.991200,"",0.743800,0.918300,1.107700,0.831900,1.013700,1.151200,1.424600,1.150800,1.105500,1.125400,1.437900,1.527500,1.593900,1.707000,0.660900,
2010-06-28,0.897400,1.096300,1.037800,0.678900,0.807100,0.993200,"",0.746200,0.920500,1.107800,0.834000,1.015800,1.151500,1.416600,1.153500,1.131600,1.128200,1.440800,1.527900,1.595700,1.706200,0.663100,
2010-06-29,0.888200,1.094500,1.033300,0.660600,0.795400,0.987100,"",0.729000,0.911100,1.106000,0.821900,1.009600,1.151600,1.407400,1.141900,1.101300,1.112000,1.432100,1.528000,1.599100,1.711800,0.647800,
2010-06-30,0.886200,1.094400,1.032500,0.657300,0.792800,0.985900,"",0.728300,0.909000,1.105900,0.819200,1.008300,1.151700,1.393300,1.139300,1.095900,1.108300,1.430300,1.528100,1.602600,1.713600,0.647200,
2010-07-01,0.882100,1.092800,1.030100,0.651400,0.788100,0.982700,"",0.725700,0.904900,1.104300,0.814400,1.005100,1.151700,1.375000,1.134100,1.085900,1.101800,1.425800,1.528100,1.604200,1.713400,0.644900,
2010-07-02,0.883100,1.092900,1.031200,0.659500,0.788900,0.983900,"",0.724900,0.906000,1.104400,0.815300,1.006300,1.151700,1.376100,1.135400,1.099200,1.103000,1.427500,1.528300,1.602000,1.716000,0.644200,
2010-07-05,0.878500,1.091500,1.027800,0.643900,0.783900,0.979900,"",0.719300,0.901300,1.103000,0.810100,1.002300,1.152000,1.374600,1.129600,1.073400,1.096100,1.421900,1.528600,1.601200,1.714500,0.639300,
2010-07-06,0.883200,1.093300,1.031000,0.654700,0.789200,0.983800,"",0.723800,0.906100,1.104900,0.815600,1.006300,1.152100,1.385700,1.135700,1.091400,1.103500,1.427500,1.528700,1.601000,1.715900,0.643400,
2010-07-07,0.882700,1.094000,1.030100,0.642200,0.789200,0.982900,"",0.727100,0.905700,1.105600,0.815600,1.005500,1.152200,1.385300,1.135100,1.070800,1.103500,1.426300,1.528900,1.602500,1.715600,0.646200,
2010-07-08,0.894800,1.097800,1.037500,0.668000,0.803200,0.992100,"",0.742500,0.918000,1.109500,0.830200,1.104800,1.152300,1.407800,1.150400,1.113600,1.123100,1.439500,1.529000,1.602000,1.714200,0.660000,
2010-07-09,0.896100,1.098500,1.037800,0.664500,0.805100,0.992700,"",0.744500,0.919300,1.110200,0.832100,1.015500,1.152400,1.417400,1.152100,1.107900,1.125700,1.440500,1.529100,1.600900,1.713400,0.661700,
2010-07-12,0.897200,1.098700,1.038200,0.666300,0.806600,0.993400,"",0.746600,0.920500,1.110400,0.833700,1.016200,1.152600,1.419900,1.153700,1.110900,1.127900,1.441600,1.529500,1.599800,1.712500,0.663700,
2010-07-13,0.897100,1.098900,1.038600,0.667700,0.806300,0.993600,"",0.746600,0.920400,1.110700,0.833400,1.016500,1.152700,1.415300,1.153600,1.113200,1.127500,1.441900,1.529600,1.600000,1.715300,0.663700,
2010-07-14,0.903500,1.101000,1.042200,0.679200,0.813900,0.998300,"",0.755300,0.927100,1.112800,0.841400,1.021300,1.152800,1.429700,1.161800,1.132400,1.138200,1.448700,1.529700,1.600300,1.712600,0.671400,
2010-07-15,0.899700,1.099700,1.039600,0.669000,0.809800,0.995200,"",0.752400,0.923200,1.111500,0.837100,1.108100,1.152900,1.419900,1.157000,1.115500,1.132500,1.444200,1.529800,1.600500,1.712200,0.668900,
2010-07-16,0.901700,1.101300,1.041400,0.672400,0.811700,0.997100,"",0.755900,0.925200,1.113100,0.839100,1.020000,1.152900,1.416200,1.159500,1.121300,1.135200,1.447000,1.529800,1.602900,1.716400,0.672100,
2010-07-19,0.894600,1.099300,1.037800,0.661400,0.802900,0.992200,"",0.744100,0.918000,1.111200,0.830000,1.015200,1.153100,1.403600,1.150500,1.103100,1.122900,1.440100,1.530200,1.605500,1.718900,0.661600,
2010-07-20,0.899400,1.100700,1.041100,0.675100,0.808100,0.996100,"",0.747600,0.922900,1.112700,0.835400,1.019200,1.153200,1.415900,1.156600,1.125900,1.130200,1.445800,1.530300,1.605600,1.718500,0.664800,
2010-07-21,0.899100,1.100600,1.041100,0.676900,0.807600,0.996100,"",0.745300,0.922600,1.112500,0.834900,1.019200,1.153300,1.418900,1.156300,1.128800,1.129600,1.445800,1.530400,1.604400,1.719500,0.662700,
2010-07-22,0.895200,1.099500,1.038900,0.669300,0.802900,0.993300,"",0.740200,0.918600,1.111400,0.830100,1.016300,1.153400,1.409800,1.151300,1.116200,1.123000,1.441700,1.530600,1.605400,1.720600,0.658200,
2010-07-23,0.902100,1.101900,1.043100,0.681900,0.811000,0.998500,"",0.749300,0.925700,1.113900,0.838500,1.021700,1.153500,1.424000,1.160200,1.137100,1.134400,1.449300,1.530700,1.605200,1.720300,0.666300,
2010-07-26,0.905200,1.102600,1.044600,0.687000,0.815000,1.000600,"",0.753900,0.929000,1.114700,0.842600,1.023800,1.153800,1.432100,1.164300,1.145800,1.139900,1.452400,1.531000,1.603900,1.718100,0.670500,
2010-07-27,0.908300,1.103500,1.046800,0.696700,0.818400,1.003100,"",0.758200,0.932200,1.115600,0.846200,1.026400,1.153700,1.433200,1.168300,1.161900,1.144800,1.456100,1.531000,1.604300,1.718300,0.674200,
2010-07-28,0.908400,1.103900,1.046700,0.693200,0.818600,1.003100,"",0.757200,0.932300,1.116000,0.846400,1.026500,1.153900,1.440500,1.168500,1.156200,1.145000,1.456200,1.531300,1.605300,1.717600,0.673400,
2010-07-29,0.913800,1.106300,1.050400,0.703600,0.824600,1.007400,"",0.764500,0.937900,1.118400,0.852700,1.030900,1.154000,1.447900,1.175400,1.173400,1.153600,1.462500,1.531400,1.607900,1.718200,0.679900,
2010-07-30,0.910800,1.107100,1.049700,0.695500,0.820200,1.006100,"",0.757100,0.934800,1.119200,0.848100,1.029600,1.154100,1.445700,1.171600,1.160500,1.147400,1.460500,1.531500,1.611100,1.726400,0.673400,
2010-08-02,0.917800,1.109500,1.054000,0.709600,0.828600,1.011400,"",0.768900,0.942100,1.121800,0.856900,1.035000,1.154400,1.452100,1.180700,1.184100,1.159200,1.468200,1.531900,1.612900,1.725300,0.683800,
2010-08-03,0.918400,1.110600,1.054700,0.706800,0.829100,1.012000,"",0.768300,0.942700,1.122900,0.857400,1.035700,1.154400,1.458200,1.181400,1.179400,1.159900,1.469200,1.532000,1.612200,1.729500,0.683300,
2010-08-04,0.918100,1.110400,1.054500,0.707300,0.828700,1.011800,"",0.769200,0.942300,1.122700,0.857000,1.035500,1.154400,1.452100,1.181000,1.180100,1.159400,1.468900,1.532000,1.612400,1.730100,0.684200,
2010-08-05,0.920800,1.112300,1.056200,0.706600,0.832000,1.013900,"",0.773700,0.945200,1.124600,0.860500,1.037700,1.154600,1.458900,1.184600,1.179000,1.164100,1.472000,1.532200,1.613600,1.732000,0.688200,
2010-08-06,0.919500,1.112500,1.055900,0.702900,0.830100,1.013300,"",0.770400,0.943900,1.124900,0.858500,1.037000,1.154700,1.459100,1.182900,1.173000,1.161500,1.471200,1.532400,1.614600,1.735000,0.685300,
2010-08-09,0.923200,1.114400,1.058500,0.708900,0.834300,1.016300,"",0.774800,0.947800,1.126900,0.862900,1.040200,1.155000,1.466400,1.187700,1.183000,1.167300,1.475600,1.532700,1.616400,1.736600,0.689300,
2010-08-10,0.920600,1.113100,1.056700,0.704700,0.831400,1.014200,"",0.772400,0.945100,1.125600,0.859900,1.038100,1.155100,1.459200,1.184400,1.176000,1.163400,1.472600,1.532900,1.616000,1.735100,0.687200,
2010-08-11,0.911300,1.110400,1.052200,0.693400,0.819500,1.008100,1.000000,0.755300,0.935600,1.122900,0.847600,1.031800,1.155200,1.442400,1.172500,1.157300,1.146800,1.463800,1.533000,1.616200,1.741300,0.672000,
2010-08-12,0.909100,1.110000,1.051100,0.689700,0.816900,1.006500,"",0.755000,0.933300,1.122400,0.844900,1.030300,1.155300,1.428000,1.169800,1.151200,1.143100,1.461600,1.533100,1.619400,1.741600,0.671700,
2010-08-13,0.910000,1.111100,1.052200,0.690300,0.817400,1.007700,"",0.752800,0.934300,1.123600,0.845500,1.031500,1.155400,1.437200,1.171000,1.152300,1.143900,1.463200,1.533200,1.622800,1.742700,0.669800,
2010-08-16,0.911000,1.111900,1.052900,0.690300,0.818400,1.008500,"",0.754000,0.935300,1.124500,0.846600,1.032400,1.155600,1.439700,1.172300,1.152200,1.145400,1.464500,1.533600,1.625300,1.742700,0.670900,
2010-08-17,0.914300,1.114200,1.056000,0.697400,0.821600,1.011800,"",0.756500,0.938700,1.126800,0.849900,1.035700,1.155700,1.444100,1.176500,1.164200,1.149800,1.469300,1.533700,1.626800,1.749500,0.673100,
2010-08-18,0.914200,1.113700,1.055700,0.699000,0.821700,1.011500,"",0.757200,0.938700,1.126300,0.850000,1.035500,1.155900,1.442100,1.176400,1.166800,1.150000,1.469000,1.534000,1.625100,1.748500,0.673800,
2010-08-19,0.917000,1.115300,1.057700,0.702400,0.824800,1.013800,"",0.761200,0.941500,1.127900,0.853300,1.037800,1.156000,1.446100,1.180000,1.172500,1.154500,1.472300,1.534100,1.625300,1.751400,0.677300,
2010-08-20,0.912300,1.114500,1.055400,0.693100,0.819000,1.010700,"",0.754900,0.936800,1.127100,0.847300,1.034700,1.156100,1.433200,1.174100,1.157200,1.146300,1.467800,1.534200,1.629000,1.753800,0.671800,
2010-08-23,0.911200,1.114200,1.055200,0.694200,0.817200,1.010300,"",0.750100,0.935700,1.126900,0.845500,1.034300,1.156300,1.436100,1.172800,1.159000,1.143900,1.467300,1.534600,1.629800,1.754800,0.667600,
2010-08-24,0.907700,1.113100,1.053000,0.685900,0.813100,1.007600,"",0.745400,0.932100,1.125800,0.841200,1.031600,1.156400,1.430600,1.168200,1.145200,1.138200,1.463400,1.534700,1.629900,1.754900,0.663400,
2010-08-25,0.905400,1.113100,1.052800,0.686600,0.809700,1.006700,"",0.740800,0.929800,1.125800,0.837700,1.030700,1.156500,1.419500,1.165400,1.146400,1.133500,1.462200,1.534800,1.630700,1.761900,0.659300,
2010-08-26,0.908100,1.113800,1.055200,0.700500,0.812100,1.009400,"",0.740100,0.932600,1.126600,0.840300,1.033500,1.156600,1.426900,1.168900,1.169500,1.137000,1.466100,1.534900,1.631600,1.762700,0.658700,
2010-08-27,0.909200,1.113100,1.054800,0.700800,0.814100,1.009300,"",0.744500,0.933700,1.125900,0.842400,1.033400,1.156700,1.428500,1.170300,1.170100,1.139800,1.466100,1.535000,1.631900,1.754600,0.662600,
2010-08-30,0.909200,1.114000,1.055200,0.696800,0.813700,1.009700,"",0.738800,0.933700,1.126800,0.841900,1.033900,1.156900,1.446900,1.170300,1.163600,1.139200,1.466700,1.535400,1.631000,1.757900,0.657600,
2010-08-31,0.911300,1.114900,1.057100,0.705300,0.815900,1.011700,"",0.742300,0.935900,1.127800,0.844200,1.036000,1.157000,1.442300,1.173200,1.177700,1.142500,1.469800,1.535500,1.629000,1.763600,0.660700,
2010-09-01,0.920400,1.117200,1.061500,0.719600,0.827300,1.017800,"",0.756000,0.945300,1.130100,0.856100,1.042200,1.157100,1.465200,1.184900,1.201400,1.158400,1.478600,1.535600,1.627900,1.755800,0.672900,
2010-09-02,0.922300,1.117100,1.062100,0.723800,0.829800,1.018900,"",0.757800,0.947200,1.130000,0.858700,1.043300,1.157200,1.474600,1.187300,1.208500,1.161900,1.480200,1.535800,1.626100,1.751900,0.674500,
2010-09-03,0.925800,1.117400,1.063400,0.729500,0.834400,1.020900,"",0.764600,0.950800,1.130400,0.863500,1.045400,1.157300,1.480800,1.191800,1.217900,1.168500,1.483100,1.535900,1.624200,1.747300,0.680600,
2010-09-06,0.927600,1.117800,1.064100,0.730100,0.836900,1.022000,"",0.765500,0.952800,1.130900,0.866100,1.046600,1.157600,1.495400,1.194300,1.219000,1.172000,1.484800,1.536200,1.620600,1.746400,0.681500,
2010-09-07,0.925300,1.118100,1.063200,0.721900,0.833800,1.020700,"",0.758800,0.950400,1.131200,0.862900,1.045300,1.157700,1.501800,1.191400,1.205500,1.167600,1.483000,1.536400,1.619600,1.752200,0.675500,
2010-09-08,0.925100,1.117500,1.062700,0.722100,0.833800,1.020200,"",0.760800,0.950200,1.130600,0.862900,1.044800,1.157700,1.496300,1.191100,1.205800,1.167700,1.482300,1.536500,1.619600,1.749400,0.677300,
2010-09-09,0.926100,1.117800,1.062700,0.719500,0.835500,1.020600,"",0.763700,0.951300,1.130800,0.864700,1.045200,1.157800,1.501300,1.192500,1.201600,1.170100,1.482800,1.536600,1.619800,1.746100,0.679900,
2010-09-10,0.926200,1.117100,1.062200,0.720400,0.836000,1.020200,"",0.765300,0.951400,1.130200,0.865200,1.044800,1.157900,1.499800,1.192600,1.203100,1.170800,1.482400,1.536700,1.619100,1.742200,0.681400,
2010-09-13,0.930900,1.119000,1.065100,0.726400,0.841500,1.023800,"",0.770800,0.956300,1.132200,0.871000,1.048500,1.158200,1.514300,1.198700,1.213200,1.178600,1.487600,1.537100,1.618200,1.743200,0.686300,
2010-09-14,0.932000,1.120300,1.066100,0.725500,0.842500,1.024900,"",0.770600,0.957500,1.133500,0.872100,1.049700,1.158300,1.521100,1.200100,1.211600,1.180000,1.489300,1.537200,1.618900,1.746500,0.686200,
2010-09-15,0.934100,1.121400,1.067700,0.729600,0.844700,1.026700,"",0.772300,0.959600,1.134700,0.874400,1.051600,1.158400,1.526600,1.202900,1.218400,1.183200,1.492000,1.537300,1.620100,1.747700,0.687600,
2010-09-16,0.935100,1.121600,1.067900,0.729900,0.846200,1.027200,"",0.776500,0.960700,1.134900,0.875900,1.052100,1.158400,1.522900,1.204200,1.219000,1.185300,1.492600,1.537500,1.622900,1.743900,0.691400,
2010-09-17,0.935900,1.122600,1.068800,0.729400,0.846700,1.028100,"",0.775500,0.961500,1.135900,0.876500,1.053000,1.158500,1.529400,1.205200,1.218200,1.186000,1.494000,1.537600,1.626600,1.744400,0.690600,
2010-09-20,0.937500,1.123100,1.069900,0.734900,0.848500,1.029400,1.000000,0.777300,0.963200,1.136500,0.878400,1.054400,1.158800,1.531200,1.207400,1.227500,1.188600,1.496000,1.537900,1.626800,1.744300,0.692200,
2010-09-21,0.941000,1.124400,1.072000,0.741000,0.852700,1.032000,1.000000,0.783100,0.966800,1.137800,0.882800,1.057100,1.158900,1.534800,1.211900,1.237500,1.194500,1.499800,1.538100,1.626700,1.744600,0.697400,
2010-09-22,0.940400,1.125300,1.072100,0.736100,0.851600,1.031900,1.000000,0.781500,0.966200,1.138700,0.881600,1.057000,1.159000,1.534800,1.211100,1.229500,1.193000,1.499700,1.538200,1.628300,1.749100,0.696000,
2010-09-23,0.938700,1.126400,1.071700,0.726500,0.849200,1.031100,1.003100,0.777400,0.964500,1.139800,0.879100,1.056300,1.159100,1.537400,1.208900,1.213500,1.189600,1.498600,1.538300,1.631600,1.754500,0.692300,
2010-09-24,0.936600,1.126100,1.070700,0.720900,0.846700,1.029700,1.004000,0.776100,0.962300,1.139600,0.876600,1.054800,1.159100,1.528500,1.206300,1.204300,1.186100,1.496500,1.538400,1.633300,1.756100,0.691200,
2010-09-27,0.944600,1.129100,1.075400,0.734300,0.856100,1.035700,1.002600,0.786200,0.970600,1.142700,0.886300,1.061000,1.159300,1.547700,1.216600,1.226600,1.199300,1.505300,1.538700,1.635400,1.753900,0.700200,
2010-09-28,0.942700,1.129600,1.074800,0.727500,0.853400,1.034600,1.005400,0.782500,0.968600,1.143100,0.883600,1.059900,1.159400,1.545800,1.214200,1.215500,1.195700,1.503900,1.538800,1.636700,1.758800,0.697000,
2010-09-29,0.943300,1.130500,1.075700,0.727800,0.854000,1.035400,1.007200,0.784000,0.969300,1.144100,0.884200,1.060800,1.159500,1.542500,1.215000,1.215900,1.196500,1.505000,1.538900,1.638400,1.762100,0.698300,
2010-09-30,0.940200,1.128900,1.074200,0.730100,0.850200,1.033300,1.007000,0.781800,0.966200,1.142500,0.880300,1.058600,1.159700,1.522000,1.211100,1.219800,1.191200,1.501900,1.539200,1.639700,1.761700,0.696400,
2010-10-01,0.939400,1.128600,1.073600,0.727600,0.849100,1.032700,1.007400,0.779400,0.965300,1.142200,0.879200,1.058000,1.159700,1.525100,1.210000,1.215700,1.189800,1.501100,1.539200,1.638600,1.762400,0.694200,
2010-10-04,0.941400,1.129200,1.074700,0.730900,0.851500,1.034100,1.006700,0.780400,0.967400,1.142900,0.881700,1.059500,1.160000,1.536300,1.212700,1.221300,1.193200,1.503200,1.539600,1.637500,1.761300,0.695200,
2010-10-05,0.938000,1.128400,1.073800,0.732200,0.846700,1.032400,1.009100,0.772500,0.964000,1.142100,0.876800,1.057800,1.160100,1.526700,1.208400,1.223400,1.186500,1.500900,1.539800,1.639300,1.765500,0.688200,
2010-10-06,0.947100,1.131700,1.078900,0.745000,0.857800,1.038900,1.008600,0.787100,0.973300,1.145400,0.888300,1.064500,1.160200,1.543800,1.220100,1.244800,1.202100,1.510300,1.539900,1.638700,1.764800,0.701200,
2010-10-07,0.949900,1.133400,1.080800,0.746400,0.861100,1.041200,1.011800,0.791400,0.976200,1.147200,0.891800,1.066800,1.160300,1.549200,1.223700,1.247100,1.206700,1.513600,1.540000,1.636300,1.770400,0.705100,
2010-10-08,0.947700,1.132200,1.079300,0.744500,0.858600,1.039400,1.010600,0.788000,0.974000,1.146000,0.889200,1.065000,1.160400,1.546000,1.220900,1.244000,1.203200,1.511100,1.540100,1.636100,1.768200,0.702000,
2010-10-11,0.949300,1.133500,1.080400,0.743600,0.860300,1.040700,1.011300,0.790300,0.975700,1.147400,0.891100,1.066400,1.160600,1.550200,1.223000,1.242600,1.205800,1.513100,1.540500,1.638300,1.769500,0.704100,
2010-10-12,0.947000,1.132700,1.079200,0.740800,0.857700,1.039000,1.011300,0.789700,0.973400,1.146500,0.888400,1.064700,1.160700,1.536000,1.220100,1.237900,1.202100,1.510600,1.540600,1.639400,1.769600,0.703700,
2010-10-13,0.948600,1.132700,1.080000,0.746600,0.859700,1.040100,1.010000,0.792900,0.975000,1.146600,0.890500,1.065800,1.160800,1.535000,1.222200,1.247700,1.205000,1.512200,1.540700,1.639700,1.767300,0.706500,
2010-10-14,0.952500,1.134400,1.082200,0.750000,0.864200,1.043000,1.009300,0.794800,0.979100,1.148400,0.895100,1.068800,1.160900,1.557500,1.227300,1.253200,1.211300,1.516500,1.540900,1.640300,1.766100,0.708200,
2010-10-15,0.952000,1.134300,1.081800,0.748400,0.863700,1.042600,1.009500,0.794800,0.978500,1.148200,0.894600,1.068400,1.161000,1.554700,1.226600,1.250700,1.210500,1.515900,1.541000,1.640200,1.766500,0.708200,
2010-10-18,0.951700,1.133300,1.081300,0.751100,0.863700,1.042000,1.007200,0.796400,0.978300,1.147300,0.894700,1.067900,1.161200,1.549500,1.226400,1.255300,1.210700,1.515200,1.541300,1.639300,1.762800,0.709700,
2010-10-19,0.951000,1.133500,1.080800,0.746300,0.862900,1.041500,1.008400,0.796500,0.977600,1.147500,0.893900,1.067300,1.161300,1.546600,1.225400,1.247300,1.209600,1.514400,1.541500,1.639200,1.764800,0.709800,
2010-10-20,0.951800,1.133000,1.081700,0.758300,0.863600,1.042300,1.007500,0.797500,0.978500,1.147000,0.894600,1.068300,1.161400,1.538800,1.226600,1.267300,1.210700,1.515700,1.541600,1.639900,1.763400,0.710700,
2010-10-21,0.953800,1.133500,1.082500,0.759200,0.866200,1.043500,1.006400,0.801100,0.980500,1.147600,0.897300,1.069400,1.161500,1.544700,1.229100,1.268800,1.214300,1.517400,1.541700,1.639700,1.761400,0.713900,
2010-10-22,0.956000,1.134600,1.083700,0.760400,0.868900,1.045100,1.006400,0.803400,0.982800,1.148700,0.900200,1.071100,1.161600,1.554400,1.232000,1.270800,1.218100,1.519800,1.541800,1.639500,1.761400,0.716000,
2010-10-26,0.955400,1.134500,1.083300,0.757300,0.868200,1.044600,1.005600,0.801200,0.982300,1.148600,0.899500,1.070700,1.161900,1.560500,1.231300,1.265800,1.217200,1.519200,1.542300,1.639900,1.760200,0.714100,
2010-10-27,0.952700,1.132200,1.080800,0.755100,0.865500,1.041900,1.001700,0.800000,0.979500,1.146300,0.896700,1.067900,1.162000,1.550500,1.227800,1.262200,1.213500,1.515300,1.542400,1.639100,1.753500,0.713100,
2010-10-28,0.952100,1.132400,1.080500,0.750700,0.864800,1.041600,1.003100,0.797700,0.978900,1.146600,0.896000,1.067600,1.162100,1.556400,1.227100,1.254900,1.212500,1.514900,1.542500,1.637700,1.755900,0.711100,
2010-10-29,0.948400,1.131100,1.078400,0.744700,0.860400,1.038900,1.004400,0.791900,0.975100,1.145200,0.891500,1.064900,1.162200,1.550800,1.222400,1.245000,1.206400,1.511000,1.542700,1.634900,1.758200,0.705900,
2010-11-01,0.950200,1.131200,1.079300,0.749300,0.862700,1.040100,1.003800,0.793500,0.977000,1.145500,0.893900,1.066200,1.162500,1.558500,1.224800,1.252700,1.209700,1.512800,1.543000,1.632500,1.757300,0.707300,
2010-11-02,0.951900,1.132000,1.080600,0.754400,0.864300,1.041600,1.004800,0.793000,0.978700,1.146200,0.895600,1.067800,1.162600,1.566600,1.227000,1.261200,1.211900,1.515100,1.543100,1.632100,1.759000,0.706900,
2010-11-03,0.950800,1.132000,1.079900,0.747900,0.863200,1.040700,1.005000,0.791700,0.977700,1.146200,0.894400,1.066900,1.162600,1.568800,1.225700,1.250500,1.210400,1.513900,1.543300,1.631900,1.759500,0.705800,
2010-11-04,0.950300,1.131500,1.079600,0.749200,0.862500,1.040400,1.005500,0.790300,0.977200,1.145800,0.893800,1.066500,1.162700,1.568100,1.225000,1.252700,1.209500,1.513400,1.543400,1.630000,1.760300,0.704500,
